web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564898222-42540","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Kit","https://www.amazon.com/Kit/dp/B01LZ4LLP3/ref=sr_1_56?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-56","Kit","Ask Kit to recommend products for your hobbies, gifts, or for getting things done.  Kit will find the best products and gear from top experts and influencers.","null","kit","dynamic content.","Developer Privacy Policy","http://kit.com/terms#privacy","Developer Terms of Use","http://kit.com/terms","8","by Kit","8","https://www.amazon.com/product-reviews/B01LZ4LLP3","2.9 out of 5 stars","Shopping","null","Just amazing","https://www.amazon.com/gp/customer-reviews/RE55BOTPMUHB3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01LZ4LLP3","The best way to get product recommendations!","5.0 out of 5 stars","November 7, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898571-43742","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Carter's Customer Service","https://www.amazon.com/Carters-Customer-Service/dp/B078XML1GX/ref=sr_1_45?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-45","Carter's Customer Service","Use Alexa to ask questions about all your  Carter's, OshKosh B'gosh or Skip Hop orders. Get status updates any time you like with the voice-activated convenience you love from Alexa.","Guidance Suggested.","carters","dynamic content.","Developer Privacy Policy","http://www.letslinc.com/privacy-policy","null","","51","by Carter's","51","https://www.amazon.com/product-reviews/B078XML1GX","4.2 out of 5 stars","Shopping","null","Give better feedback and tell how to add or link stuff please","https://www.amazon.com/gp/customer-reviews/R16BR2VQXISKD6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B078XML1GX","Getting very annoyed every time I click the Alexa app for something to enable it, this god damn thing says I have to do something with pop ups but does not tell you how to stop the pop ups!! It’s freaking frustrating!!!!!!","1.0 out of 5 stars","December 31, 2018","Next page→","https://www.amazon.com/Carters-Customer-Service/product-reviews/B078XML1GX/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564898725-44259","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Edmunds","https://www.amazon.com/Edmunds-com-Edmunds/dp/B01MT03HSZ/ref=sr_1_35?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-35","Edmunds","Edmunds brings more than 50 years of automotive knowledge to your Alexa-enabled device with a  new way to access car shopping and ownership tools. Now, Alexa can help you shop for a car, appraise a vehicle, calculate cost of ownership, find out when your next service is due, and much more. 

Available topics: pros and cons, driving characteristics, safety, powertrain, warranty, fuel efficiency, seating capacity, length, width, height, price, cost, cargo capacity, headroom, curb weight, towing capacity, wheelbase, inventory, lease deals, dealers, recalls, maintenance, and true market value.","null","edmunds","dynamic content.","Developer Privacy Policy","https://www.edmunds.com/about/privacy.html","Developer Terms of Use","https://www.edmunds.com/about/visitor-agreement.html","9","by Edmunds.com","9","https://www.amazon.com/product-reviews/B01MT03HSZ","2.0 out of 5 stars","Shopping","null","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564899463-46787","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Best Buy","https://www.amazon.com/Best-Buy/dp/B076294GFK/ref=sr_1_17?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-17","Best Buy","Get Best Buy's latest deals using only your voice. You can also search for products, track your order status, hear store hours and locations, and get answers to frequently asked questions.

For the best shopping experience, take a moment to link your Best Buy account. And to make ordering even easier, make sure you have a default credit card and shipping address stored at BestBuy.com. If while using our skill you choose to have a text sent with more information, Best Buy will need access to your Amazon account mobile number.  Go to the home screen in your Alexa app to grant permission.

Use the Best Buy skill to:
- Buy our latest deals, including special voice-only offers
- Search our product catalog
- Get updated order status information
- Locate a store near you
- Learn about Best Buy’s return policy, or get answers to other FAQs
- Ask for tech tips like, ""how do I set a default printer"" or ""help me with my modem""
- Discover gift ideas or purchase Best Buy gift cards","Guidance Suggested.","best buy","dynamic content.","Developer Privacy Policy","https://www.bestbuy.com/site/help-topics/privacy-policy/pcmcat204400050062.c?id=pcmcat204400050062","Developer Terms of Use","https://www.bestbuy.com/site/help-topics/conditions-of-use/pcmcat204400050067.c?id=pcmcat204400050067","34","by Best Buy","34","https://www.amazon.com/product-reviews/B076294GFK","2.8 out of 5 stars","Shopping","null","trying to order but Alexa doesnt understand.","https://www.amazon.com/gp/customer-reviews/R35Z5A6WZP2LC5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B076294GFK","i tried to order amazon fire tv stick through Alexa from bestbuy and every single time alexa dont understand my command on bestbuy skill.","1.0 out of 5 stars","August 1, 2019","Next page→","https://www.amazon.com/Best-Buy/product-reviews/B076294GFK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898411-43185","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Out Of Milk","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/dp/B074P5RYK7/ref=sr_1_49?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-49","Out Of Milk","With Out of Milk, manage your shopping list with just your voice. Easily add or remove various products and sync your lists with family and friends. Out of Milk lets you keep track of all of your lists, and automatically syncs to your phone. Keep your pantry and your fridge fresh!


Our Features:
-Easily create and edit your shopping lists
- Sync your shopping lists in real-time
- Quickly add and remove items on your lists
- Manage an inventory of your pantry
- Keep your lists synced from Alexa to your phone

You can always access your lists through our mobile apps and online on our website: http://www.outofmilk.com/. 


WHAT THE EXPERTS ARE SAYING:

'The Out of Milk app is straightforward and offers three main list functions: shopping, pantry and to do.'
Wall Street Journal

'#1 of Top 25 Apps For Moms'
Babble 

'Top 10 Most-Used Shopping Apps'
Nielsen  

'How To Simplify your grocery shopping on Android'
CNET  

'Grocery List Apps That Make Shopping, Syncing Lists Simple'
Mashable","Guidance Suggested.","out of milk","dynamic content.","Developer Privacy Policy","http://outofmilk.com/Privacy.aspx","Developer Terms of Use","http://outofmilk.com/Terms.aspx","129","by Bonial International GmbH","129","https://www.amazon.com/product-reviews/B074P5RYK7","3.1 out of 5 stars","Shopping","null","Worked great for 6 mos, now doesn't","https://www.amazon.com/gp/customer-reviews/R7K1YYJLQ7I0N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074P5RYK7","Alexa doesn't seem to recognize the app name anymore, much less connect with ant of my lists","1.0 out of 5 stars","August 14, 2018","Next page→","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/product-reviews/B074P5RYK7/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898859-44711","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bring! Shopping List","https://www.amazon.com/Bring-Labs-AG-Shopping-List/dp/B01N188I03/ref=sr_1_28?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-28","Bring! Shopping List","Planning and managing your grocery shopping is a breeze with the new Alexa skill.
Create your Bring! user account first. The free download is available for both iPhone and Android.

Thanks to the user-friendly shopping list and clever sharing functions, everyone in your household is always aware of what needs to be bought. This way you save a lot of time and money while shopping. Try it out now.

You can:
- Add articles with “Open Bring and add two liters of milk.”
- Remove articles with “Open Bring and remove milk.”
- Let Alexa read the articles on your list with “Open Bring and read my list.”
- Change the list with “Open Bring and change my list to Home.”

To do multiple things consecutively start with
- ""Alexa open Bring.""
After the welcome message continue with
 - ""Change the default list to Home.""
 - ""What is on my list?""
 - ""Add 2 liter of milk to my list.""


More info under www.getbring.com.

Send us your feedback to feedback@getbring.com

Happy shopping with Bring!","Guidance Suggested.","bring","dynamic content.","Developer Privacy Policy","https://getbring.com/#!/terms/en","Developer Terms of Use","https://getbring.com/#!/terms/en","105","by Bring! Labs AG","105","https://www.amazon.com/product-reviews/B01N188I03","4.0 out of 5 stars","Shopping","null","Bring is awesome and so is this skill","https://www.amazon.com/gp/customer-reviews/R3TWVLW4JWT3OQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N188I03","I love Bring on my phone and Moto 360 Android Wear watch, and now I can finally add list items with my voice too. Thank you for this skill, I love it! And it actually works. Alexa just got 2x more useful!","5.0 out of 5 stars","March 24, 2017","Next page→","https://www.amazon.com/Bring-Labs-AG-Shopping-List/product-reviews/B01N188I03/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898016-41807","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Product Feedback","https://www.amazon.com/Kantar-Product-Feedback/dp/B07G4C6YQ4/ref=sr_1_76?fst=as%3Aoff&qid=1564897798&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-76","Product Feedback","Product Feedback lets you give voice feedback on consumer products. This skill will capture opinions on and experience of mainstream brands in three categories. The categories include bodycare (e.g. Dove), haircare (e.g. Tresemme) and laundry (e.g. Comfort).","null","product feedback","dynamic content.","null","","null","","16","by Kantar","16","https://www.amazon.com/product-reviews/B07G4C6YQ4","2.4 out of 5 stars","Shopping","null","Name Update Please.","https://www.amazon.com/gp/customer-reviews/R1VIAKE5J8F72M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G4C6YQ4","Love Alexa, my family find her lots of fun, but could you teach her to spell ""Simone"" please?  When we try she spells ""salmon"", even when we say the name phonetically.  She has no problem with the name ""Simon"".  😕","5.0 out of 5 stars","June 22, 2019","Next page→","https://www.amazon.com/Kantar-Product-Feedback/product-reviews/B07G4C6YQ4/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=5&fst=as%3Aoff&qid=1564897796&rnid=2661617011&ref=sr_pg_4"
"1564898878-44782","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bring! Shopping List","https://www.amazon.com/Bring-Labs-AG-Shopping-List/dp/B01N188I03/ref=sr_1_28?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-28","Bring! Shopping List","Planning and managing your grocery shopping is a breeze with the new Alexa skill.
Create your Bring! user account first. The free download is available for both iPhone and Android.

Thanks to the user-friendly shopping list and clever sharing functions, everyone in your household is always aware of what needs to be bought. This way you save a lot of time and money while shopping. Try it out now.

You can:
- Add articles with “Open Bring and add two liters of milk.”
- Remove articles with “Open Bring and remove milk.”
- Let Alexa read the articles on your list with “Open Bring and read my list.”
- Change the list with “Open Bring and change my list to Home.”

To do multiple things consecutively start with
- ""Alexa open Bring.""
After the welcome message continue with
 - ""Change the default list to Home.""
 - ""What is on my list?""
 - ""Add 2 liter of milk to my list.""


More info under www.getbring.com.

Send us your feedback to feedback@getbring.com

Happy shopping with Bring!","Guidance Suggested.","bring","dynamic content.","Developer Privacy Policy","https://getbring.com/#!/terms/en","Developer Terms of Use","https://getbring.com/#!/terms/en","105","by Bring! Labs AG","105","https://www.amazon.com/product-reviews/B01N188I03","4.0 out of 5 stars","Shopping","null","Great app/skill combination...","https://www.amazon.com/gp/customer-reviews/R3NNXXPR2PQWBN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N188I03","I love the app and having an Echo skill makes it so easy to add items to our list!! Well played you guys!!","5.0 out of 5 stars","February 10, 2018","Next page→","https://www.amazon.com/Bring-Labs-AG-Shopping-List/product-reviews/B01N188I03/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899255-46077","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","BOOM GOES THE DYNAMITE!","https://www.amazon.com/gp/customer-reviews/R32S7X0L9DCGKK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","Just like everyone else so far, have been waiting for this integration!  AnyList is awesome!","5.0 out of 5 stars","September 1, 2017","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899767-47771","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Woot","https://www.amazon.com/Woot-Services-LLC/dp/B01949MQ4U/ref=sr_1_2?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-2","Woot","This skill allows you to quickly and easily learn about Woot's daily deals on any of the Woot categories. To get started, you just have to ask Woot for the daily deal. You can also get more specific by asking about deals in a particular category such as shirt deal.","Guidance Suggested.","woot","dynamic content.","null","","null","","60","by Woot Services, LLC","60","https://www.amazon.com/product-reviews/B01949MQ4U","3.2 out of 5 stars","Shopping","null","Nice!","https://www.amazon.com/gp/customer-reviews/R16IAI7DK1PBQC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01949MQ4U","Working great for me.  Reads the headline of the various Woot deals and gives the current pricing.","5.0 out of 5 stars","December 11, 2015","","","",""
"1564899128-45646","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Great skill","https://www.amazon.com/gp/customer-reviews/R5RA90PAAPR42/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","I've had this functionality for a long time with an IFTTT recipe, but a native skill is so much better. Few things I wish could be different like being able to rename the list, but those are small issues and they are more about what Amazon allows and doesn't. These guys put a lot of work into the skill and it shows.","5.0 out of 5 stars","September 4, 2017","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898129-42208","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Produce Checker","https://www.amazon.com/Aj-Apps-Produce-Checker/dp/B073SHMQTP/ref=sr_1_64?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-64","Produce Checker","PLU codes administered by the International Federation for Produce Standards (IFPS) are 4 or 5 digit identification numbers affixed to a produce in grocery stores The PLU number identifies produce items based upon various attributes which can include the commodity, the variety, the growing methodology (e.g. organic) and the size group. This skill helps you to find the details of a produce by asking its PLU code. All results are based on the data available on the IFPS website as on 7/6/2017","null","produce checker","dynamic content.","null","","null","","2","by Aj Apps","2","https://www.amazon.com/product-reviews/B073SHMQTP","5.0 out of 5 stars","Shopping","null","Five Stars","https://www.amazon.com/gp/customer-reviews/R3E4EMZYYDBDIX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B073SHMQTP","Nice app","5.0 out of 5 stars","September 16, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898080-42042","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Product Reviews","https://www.amazon.com/SpokenLayer-Product-Reviews/dp/B07L8MM3JH/ref=sr_1_70?fst=as%3Aoff&qid=1564897798&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-70","Product Reviews","Every day, we bring you the latest news and updates about Product Reviews. Thank you for listening to the SpokenLayer Network!","Guidance Suggested.","null","dynamic content.","Developer Privacy Policy","http://spokenlayer.com/privacy","null","","1","by SpokenLayer","1","https://www.amazon.com/product-reviews/B07L8MM3JH","5.0 out of 5 stars","Shopping","null","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=5&fst=as%3Aoff&qid=1564897796&rnid=2661617011&ref=sr_pg_4"
"1564898795-44501","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bargain Buddy","https://www.amazon.com/Invoked-Apps-LLC-Bargain-Buddy/dp/B01D8GGZEC/ref=sr_1_32?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-32","Bargain Buddy","Enables Alexa to tell you the current deal-of-the-day from several daily deal websites and how much it costs.

Currently supports:
- Woot
- Meh
- Home Woot
- Electronics Woot
- Computers Woot
- Tools Woot
- Sport Woot
- Accessories Woot
- Kids Woot
- Sellout Woot
- Wine Woot
- Shirt Woot","null","bargain buddy","dynamic content.","null","","null","","4","by Invoked Apps LLC","4","https://www.amazon.com/product-reviews/B01D8GGZEC","3.6 out of 5 stars","Shopping","null","Great replacement for email alerts.","https://www.amazon.com/gp/customer-reviews/R10Z7K099ZCBUK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01D8GGZEC","Works well, shows the power of Alexa to replace email.","5.0 out of 5 stars","April 5, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899135-45670","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Use this all the time","https://www.amazon.com/gp/customer-reviews/R1HYTTE1BDXZYL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","I was so happy when I realized this was an Alexa skill","5.0 out of 5 stars","December 3, 2017","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898618-43901","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","My Grocer","https://www.amazon.com/Shelf-ai-My-Grocer/dp/B074PWQ83J/ref=sr_1_43?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-43","My Grocer","This app allows you to build a shopping list/cart with your voice, impressively fast.

Say ""Add wine and meat and strawberries and chocolate and flowers."" and get yourself ready for that special dinner.","Guidance Suggested.","my grocer","dynamic content.","Developer Privacy Policy","https://shelf.ai/privacy","null","","8","by Shelf.ai","8","https://www.amazon.com/product-reviews/B074PWQ83J","3.3 out of 5 stars","Shopping","null","great","https://www.amazon.com/gp/customer-reviews/R276IVV1GQFX39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PWQ83J","awesome","5.0 out of 5 stars","January 28, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
